villes;Nom hotel;Note;URL;Description
Mont Saint Michel;Vent des Grèves;Avec une note de 9.2;https://www.booking.com/hotel/fr/vent-des-greves-pontorson.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"Doté d'un jardin et offrant une vue sur le jardin, le Vent des Grèves est un Bed & Breakfast récemment rénové situé à Pontorson, à 8,1 km de l'abbaye du Mont-Saint-Michel. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Ce Bed & Breakfast propose des chambres familiales.

Insonorisés, les logements comprennent une entrée privée, une armoire, une télévision et une salle de bains privative. Pour plus de confort, les logements comprennent un dressing. Le linge de lit est fourni.

Lors de votre séjour dans cette chambre d'hôtes, vous pourrez pratiquer diverses activités à Pontorson et dans ses environs, telles que le vélo, la randonnée et la marche. Vous pourrez également vous détendre dans le coin salon commun.

Le Mont Saint-Michel se trouve à 8,1 km du Vent des Grèves, tandis que Scriptorial d'Avranches, musee des manuscrits Le Mont-Saint-Michel se trouve à 21 km. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 93 km."
Mont Saint Michel;Les Terrasses Poulard;Avec une note de 7.4;https://www.booking.com/hotel/fr/les-terrasses-poulard.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"Occupant 2 bâtiments différents au cœur du Mont-Saint-Michel, l’établissement historique Les Terrasses Poulard propose des hébergements avec une vue sur la baie, le village et la rue.

Décorées dans un style moderne, les chambres sont accessibles par des escaliers. Certaines présentent de grandes fenêtres donnant sur la baie. Toutes sont dotées d’une télévision et d’une salle de bains privative.

Le petit-déjeuner est servi au restaurant La Confiance, à 2 minutes à pied. Spécialisé dans la cuisine française et régionale, il est également ouvert pour le déjeuner et le dîner. Vous pourrez également prendre vos repas, boissons et collations au restaurant La Confiance, sur place.

L’établissement Les Terrasses Poulard comporte un bar. La réception est ouverte 24h/24 et vous pourrez laisser vos bagages à la réception.

La région constitue un cadre idéal pour diverses activités telles que la pêche, le vélo et la randonnée à pied."
Mont Saint Michel;Les Pres-Salés;Avec une note de 9;https://www.booking.com/hotel/fr/les-pra-s-sala-s.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"L'établissement Les Pres-Salés propose un hébergement en maison d'hôtes dans une ferme rénovée avec vue sur le Mont-Saint-Michel et la baie. Un petit-déjeuner fait maison est servi tous les jours et vous pourrez utiliser le barbecue gratuitement.

Décorées dans un style traditionnel, les chambres disposent toutes d'une télévision et d'une salle de bains privative. Certaines chambres offrent également une vue sur le Mont Saint-Michel.

Le petit-déjeuner est servi dans la grande salle à manger de ce Bed & Breakfast. La cuisine est équipée d'un four micro-ondes et d'un réfrigérateur-congélateur. Une connexion Wi-Fi est disponible gratuitement dans les parties communes.

Doté d'un parking privé gratuit, cet établissement se trouve à 4 km des parkings du Mont-Saint-Michel. La plage de Carolles est à 25 km et vous pourrez déguster des huîtres à Cancale, à 35 km."
Mont Saint Michel;Les Vieilles Digues;Avec une note de 9.3;https://www.booking.com/hotel/fr/chambres-d-ha-tes-les-vieilles-digues.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"Occupant une maison bretonne restaurée, l'établissement à la gestion familiale Les Vieilles Digues est situé à Beauvoir, à 3 km du Mont-Saint-Michel. Doté d'un parc fleuri de 3 000 m², il propose des chambres pourvues de meubles d'époque, d'une connexion Wi-Fi gratiote et d'une salle de bains privative.

Toutes les chambres élégantes des Vieilles Digues disposent d'une entrée privée et d'articles de toilette gratuits. Celles du rez-de-chaussée comprennent des portes-fenêtres avec accès direct au patio, doté de chaises longues.

Le petit-déjeuner comprend des boissons chaudes, du jus d'orange, des yaourts, du fromage et des céréales. En outre, des baguettes fraîches sont livrées tous les jours par le boulanger local. Les propriétaires sont à votre disposition pour vous recommander de bons restaurants à proximité.

Vous pourrez vous promener le long de la rivière Le Couesnon, qui se trouve à 200 mètres des Vieilles Digues. Les villes de Saint-Malo et Cancale sont accessibles en 45 minutes de route, tandis qu la gare de Pontorson est à 5 km. Un parking privé est disponible gratuitement sur place."
Mont Saint Michel;Apparthôtel Mont Saint Michel - Résidence Fleurdumont;Avec une note de 8.2;https://www.booking.com/hotel/fr/residence-fleurdumont.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"L’Apparthôtel Mont Saint Michel - Résidence Fleurdumont propose un hébergement acceptant les animaux domestiques à Beauvoir, à 4,4 km de l’abbaye du Mont-Saint-Michel. La Résidence Fleurdumont comprend également une piscine extérieure ouverte en saison, un court de tennis et un terrain de pétanque. Un parking privé gratuit est disponible sur place.

La plupart des logements bénéficient d’une terrasse ou d’un balcon. La Résidence Fleurdumont est dotée d’une connexion Wi-Fi gratuite et d’une télévision. Les serviettes de toilette et le linge de lit sont fournis.

Les logements comportent un kitchenette équipée d'un micro-ondes, d'un réfrigérateur, de plaques de cuisson et d'une machine à café. Un kit petit-déjeuner est proposé tous les matins.

L'aéroport de Pleurtuit, le plus proche, est accessible à 42 km de la Résidence Fleurdumont."
Mont Saint Michel;Gites les 2 Clos au pied du Mont;Avec une note de 9.1;https://www.booking.com/hotel/fr/les-deux-clos-pontorson.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"L'établissement Gites les 2 Clos au pied du Mont propose des hébergements à Ardevon.

Toutes les maisons de vacances disposent d'une salle de bains privative, d'une télévision à écran plat, d'une cuisine entièrement équipée et d'une terrasse. Vous pourrez profiter d'une terrasse avec vue sur la mer.

Une plancha est fournie.


Vous séjournerez à 3,1 km du Mont-Saint-Michel et à 39 km de Saint-Malo. L'aéroport de Saint-Malo-Dinard-Pleurtuit, le plus proche, est implanté à 44 km."
Mont Saint Michel;Mon Saint Michel;Avec une note de 8.7;https://www.booking.com/hotel/fr/mon-saint-michel.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from_sustainable_property_sr=1&from=searchresults;"Situé à 8,6 km du Mont Saint-Michel, à 21 km du Scriptorial d'Avranches, musee des manuscrits Le Mon Saint Michel propose un hébergement à Ardevon, à 46 km de la gare de Granville. Offrant une vue sur le jardin et la rue calme, il se trouve à 8,6 km de l'abbaye du Mont-Saint-Michel. Vous profiterez gratuitement d'une connexion Wi-Fi et d'un parking privé.

Les logements comprennent une armoire et une télévision à écran plat. Les logements comprennent une machine à café ainsi qu'une salle de bains privative pourvue d'une douche à l'italienne et d'un sèche-cheveux. Certains comportent également une cuisine entièrement équipée avec un four. Le linge de lit et les serviettes sont fournis.

Un petit-déjeuner buffet et continental composé de viennoiseries fraîches, de crêpes et de fruits est servi chaque matin. Vous trouverez un café sur place.

Si vous voyagez avec des enfants, le Mon Saint Michel met à votre disposition des équipements de jeux en plein air et une barrière de sécurité pour bébé. Vous pourrez profiter du jardin ou faire du vélo et de la randonnée dans les environs.

Vous séjournerez à 47 km du zoo de Champrepus et du port de plaisance de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 85 km."
Mont Saint Michel;L'Hirondelle;Avec une note de 8.6;https://www.booking.com/hotel/fr/l-39-hirondelle-pontorson.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"La maison de vacances L'Hirondelle, située à Pontorson, possède une terrasse et une cuisine entièrement équipée.

Composée de 3 chambres, elle dispose aussi d'une salle de bains avec douche et sèche-cheveux. Une télévision par satellite à écran plat est mise à votre disposition. Vous apprécierez la vue sur le Mont-Saint-Michel, situé à 5 km.

La commune de Cancale se trouve à 48 km. L'aéroport de Dinard-Bretagne, le plus proche, est situé à 57 km de l'hébergement L'Hirondelle."
Mont Saint Michel;gites 2 beauvoir;Avec une note de 8.8;https://www.booking.com/hotel/fr/gites-2-beauvoir.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"Situé à environ 5,7 km du Mont-Saint-Michel, le gites 2 beauvoir propose un hébergement avec balcon et vue sur la rue calme. Il se trouve à 23 km du Scriptorial d'Avranches, musee des manuscrits. du Mont Saint-Michel, à 45 km du port de la Houle et à 48 km de la gare de Granville. Cet établissement non-fumeurs se trouve à 5,7 km de l'abbaye du Mont-Saint-Michel.

Cet appartement comprend une chambre, une kitchenette avec four, une télévision à écran plat, un coin salon et une salle de bains avec douche à l'italienne. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de maison moyennant des frais supplémentaires. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous séjournerez à 49 km de la pointe du Grouin et du zoo de Champrepus. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 85 km."
Mont Saint Michel;La Greve Saint Michel;Avec une note de 9;https://www.booking.com/hotel/fr/la-greve-saint-michel.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"Offrant une vue sur le jardin, l'établissement La Greve Saint Michel propose un hébergement avec une baignoire en plein air, un jardin et un barbecue, à environ 5 km de l'abbaye du Mont-Saint-Michel. Il possède une réception ouverte 24h/24 et une aire de jeux pour enfants. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé.

Cette maison de vacances comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la rivière. Cette maison de vacances dispose également d'un balcon qui fait office de coin repas extérieur. Cette maison de vacances est adaptée aux personnes souffrant d'allergies et insonorisée.

Une supérette est disponible sur place.

La région est prisée pour pratiquer la pêche et la randonnée. Un service de location de vélos est assuré sur place.

Le Mont Saint-Michel se trouve à 5 km de La Greve Saint Michel, tandis que Scriptorial d'Avranches, musee des manuscrits Le Mont-Saint-Michel se trouve à 24 km. L'aéroport le plus proche, celui de Rennes-Saint-Jacques, est situé à 85 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires."
Mont Saint Michel;Gites Bellevue;Avec une note de 9.2;https://www.booking.com/hotel/fr/gites-bellevue.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from=searchresults;"Situé à seulement 2 km du célèbre Mont-Saint-Michel, l'établissement Gites Bellevue vous propose des gîtes indépendants avec terrasse, jardin et barbecue. La mer se trouve à seulement 10 minutes en voiture.

Les gîtes présentent une vue sur le Mont Saint-Michel, un coin salon avec une télévision ainsi qu'un lave-linge. Leur cuisine est équipée d'un four, d'un four micro-ondes et d'une cuisinière.

Les épiceries et restaurants sont placés à 7 km du centre-ville de Pontorson et vous pourrez utiliser gratuitement une connexion Wi-Fi et un parking privé. Vous pourrez rejoindre Saint-Malo en 45 minutes en voiture et Avranches se trouve à 25 km de l'établissement."
Mont Saint Michel;Hôtel la Croix Blanche;Avec une note de 7.8;https://www.booking.com/hotel/fr/ha-el-la-croix-blanche.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCl_m0uAbAAgHSAiRiNmY4ZjNkNC1hOTBmLTQzNDMtYjI1Ni00ZjQ0ZmQ5MDY1YWLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=3ab66ecb42cd028b&srepoch=1728920728&from_sustainable_property_sr=1&from=searchresults;"Situé au cœur du village médiéval du Mont-Saint-Michel, l'Hôtel La Croix Blanche possède une terrasse et un bar.

Les chambres de l'Hôtel La Croix Blanche disposent d'une télévision par satellite à écran plat et d'un minibar. Gratuit Une connexion Wi-Fi est disponible gratuitement.

En plus de la visite du Mont-Saint-Michel et de son abbaye, vous pourrez vous rendre à Saint-Malo, à 50 km de l'hôtel. La gare de Dol-de-Bretagne est à 30 km."
Saint Malo;Hôtel de la Gare;Avec une note de 8.1;https://www.booking.com/hotel/fr/de-la-gare-saint-malo.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zYWludCBtYWxvSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAKX-bS4BsACAdICJDgxZTEwNWRiLTYyNzAtNGIyNi05YjY2LWVmYjUzNjdkY2UxONgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6d716ecb60c01414&srepoch=1728920728&from=searchresults;"L'Hôtel de la Gare propose des hébergements à Saint-Malo, à proximité du casino Barrière et du fort national. Il propose une réception ouverte 24h/24, une bagagerie et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Cet établissement non-fumeurs se trouve à 1 km de la plage du Sillon.

Les chambres comprennent une armoire.

Les lieux d'intérêt à proximité de l'Hôtel de la Gare incluent les plages d'Eventail, des Bas-Sablons et du Palais du Grand Large."
Saint Malo;Studio Les Armateurs 3 by Interhome;Avec une note de 8;https://www.booking.com/hotel/fr/studio-les-armateurs-3-by-interhome.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zYWludCBtYWxvSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAKX-bS4BsACAdICJDgxZTEwNWRiLTYyNzAtNGIyNi05YjY2LWVmYjUzNjdkY2UxONgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6d716ecb60c01414&srepoch=1728920728&from_sustainable_property_sr=1&from=searchresults;"Le Studio Les Armateurs 3 by Interhome est un hébergement en bord de mer situé à Saint-Malo, à quelques pas de la plage du Sillon et à 500 mètres de celle d'Eventail. Offrant une vue sur la mer, il se trouve à 1,1 km de la plage de Bon Secours et à 300 mètres du palais du Grand Large. Cet établissement non-fumeurs se trouve à 400 mètres du casino Barrière Saint-Malo.

Cet appartement dispose d'une télévision. La kitchenette est équipée d'un micro-ondes, d'un réfrigérateur, de plaques de cuisson et d'une machine à café.

Vous séjournerez à moins de 1 km du fort national et à 14 minutes à pied du Grand Bé."
Saint Malo;Ker Annick;Avec une note de 7.7;https://www.booking.com/hotel/fr/ker-annick.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zYWludCBtYWxvSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAKX-bS4BsACAdICJDgxZTEwNWRiLTYyNzAtNGIyNi05YjY2LWVmYjUzNjdkY2UxONgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=6d716ecb60c01414&srepoch=1728920728&from=searchresults;"Situé à Saint-Malo, à moins de 1 km de la plage du Sillon, le Ker Annick propose un bar, des chambres non-fumeurs et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Vous séjournerez à 1,3 km du casino Barrière de Saint-Malo, à 1,7 km du fort national et à 1,8 km du Grand Bé. L'hôtel propose des chambres familiales.

Toutes les chambres comprennent une armoire. La salle de bains privative est pourvue d'une douche, d'articles de toilette gratuits et d'un sèche-cheveux. Les chambres du Ker Annick disposent d'une télévision par satellite à écran plat.

Un petit-déjeuner continental est servi sur place.

Vous séjournerez à proximité des plages d'Eventail, des Bas-Sablons et du Palais du Grand Large."
Saint Malo;Les Bois Flottés;Avec une note de 9.4;https://www.booking.com/hotel/fr/les-bois-flottes-saint-malo.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zYWludCBtYWxvSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAKX-bS4BsACAdICJDgxZTEwNWRiLTYyNzAtNGIyNi05YjY2LWVmYjUzNjdkY2UxONgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6d716ecb60c01414&srepoch=1728920728&from_sustainable_property_sr=1&from=searchresults;"Situé à Saint-Malo, à seulement 1,2 km de la plage du Sillon, l'établissement Les Bois Flottés propose un hébergement en bord de mer avec connexion Wi-Fi gratuite. Offrant une vue sur la ville et la rue calme, il se trouve à 1,6 km de la plage Minihic. Cet établissement non-fumeurs se trouve à 1,3 km de la plage de Rochebonne.

L'appartement comprend une chambre, un salon avec une télévision à écran plat et des services de streaming, une cuisine entièrement équipée avec un lave-vaisselle et un four ainsi qu'une salle de bains pourvue d'une douche à l'italienne. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de maison moyennant des frais supplémentaires. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous séjournerez à 3,1 km du palais du Grand Large et à 3,2 km du casino Barrière de Saint-Malo. L'aéroport de Jersey, le plus proche, est implanté à 74 km."
Saint Malo;Hotel Brasserie Armoricaine;Avec une note de 8.5;https://www.booking.com/hotel/fr/brasserie-armoricaine.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zYWludCBtYWxvSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAKX-bS4BsACAdICJDgxZTEwNWRiLTYyNzAtNGIyNi05YjY2LWVmYjUzNjdkY2UxONgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6d716ecb60c01414&srepoch=1728920728&from=searchresults;"Idéalement situé à Saint-Malo, l'Hotel Brasserie Armoricaine dispose d'un restaurant, d'une connexion Wi-Fi gratuite et d'un bar. Vous séjournerez à moins de 1 km du palais du Grand Large, à 10 minutes à pied du casino Barrière Saint-Malo et à 1,3 km du fort national. Cet établissement non-fumeurs se trouve à 100 mètres de la plage de Bon Secours.

Un petit-déjeuner continental est servi tous les matins sur place.

L'Hotel Brasserie Armoricaine se trouve à proximité des plages de Mole, d'Eventail et de Grand Bé."
Saint Malo;Hôtel San Pedro;Avec une note de 8.3;https://www.booking.com/hotel/fr/san-pedro.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zYWludCBtYWxvSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAKX-bS4BsACAdICJDgxZTEwNWRiLTYyNzAtNGIyNi05YjY2LWVmYjUzNjdkY2UxONgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6d716ecb60c01414&srepoch=1728920728&from=searchresults;"L'Hôtel San Pedro est situé à Saint-Malo, à 50 mètres de la plage et à 400 mètres du port de plaisance. Décoré dans un style nautique et traditionnel, l'hôtel dispose d'une connexion Wi-Fi gratuite et de chambres avec salle de bains privative.

Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux. Certaines offrent une vue sur la mer et la plage.

Un petit-déjeuner continental fait maison à base de produits locaux est servi tous les jours et comprend des mets salés et sucrés. Des restaurants spécialisés dans les crêpes et les galettes sont accessibles à pied.

Vous pourrez pratiquer de nombreuses activités sur place ou dans les environs, notamment la randonnée à pied et à vélo. L'hôtel se trouve à 400 mètres du ferry Cale de Dinan, à 500 mètres du Grand Bé et à 600 mètres du casino de Saint-Malo."
Saint Malo;ibis Saint Malo Plage;Avec une note de 8.5;https://www.booking.com/hotel/fr/ibis-saint-malo-plage.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zYWludCBtYWxvSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAKX-bS4BsACAdICJDgxZTEwNWRiLTYyNzAtNGIyNi05YjY2LWVmYjUzNjdkY2UxONgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6d716ecb60c01414&srepoch=1728920728&from_sustainable_property_sr=1&from=searchresults;"Situé en face de la plage, à Saint-Malo, l’hôtel ibis Saint Malo Plage possède une réception ouverte 24h/24. Cet établissement dispose d’un jardin orienté côté sud et d’une terrasse. La gare de Saint-Malo se trouve à 15 minutes à pied de l'hôtel et le centre-ville historique à 7 minutes.

Toutes les chambres sont dotées d’une connexion Wi-Fi gratuite, d’une télévision par câble à écran plat et d’une salle de bains privative. Certaines offrent une vue sur la mer.

Vous pourrez savourer chaque matin un petit-déjeuner buffet composé de produits sucrés et salés tels que des œufs, une salade de fruits, des yaourts et des jus de fruits. Vous bénéficierez également de viennoiseries cuites sur place, de madeleines fraîches ainsi que d’une boisson chaude et d’un fruit à emporter. En dehors des horaires réguliers, un petit-déjeuner plus léger est proposé à partir de 4h00.

Vous aurez la possibilité de déguster une boisson sur la terrasse ou au bar de l'hôtel. Des collations sont disponibles 24h/24.

Cet hôtel vous accueille à 5 minutes de marche du Palais des Congrès et à 12 km de Dinard. Enfin, le port de plaisance de Saint-Malo est à 1 km."
Saint Malo;Alba hotel;Avec une note de 8.6;https://www.booking.com/hotel/fr/alba-saint-malo.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zYWludCBtYWxvSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAKX-bS4BsACAdICJDgxZTEwNWRiLTYyNzAtNGIyNi05YjY2LWVmYjUzNjdkY2UxONgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6d716ecb60c01414&srepoch=1728920728&from_sustainable_property_sr=1&from=searchresults;"L'Alba hotel est situé à Saint-Malo, en face de la plage et à côté du port. L’établissement propose un bar et des chambres offrant une vue sur la mer.

Le bar est ouvert tous les jours de 11h15 à 19h00.

Décorée avec simplicité, chaque chambre dispose d'une connexion Wi-Fi gratuite, d'une télévision par câble et d'une salle de bains privative pourvue d’un sèche-cheveux.

Chaque matin, vous pourrez déguster un petit-déjeuner buffet dans la salle prévue à cet effet et prendre un verre au bar de l'hôtel ou sur la terrasse tout en admirant la vue sur la mer.

La réception est ouverte 24h/24.

La gare de Saint-Malo est accessible en 15 minutes de marche. Vous pourrez visiter la tombe de Chateaubriand sur l'Île du Grand Bé, la cathédrale Saint-Vincent et le château de la ville.

Le parking est facturé 15 EUR.
Vous disposerez de 4 places, sur demande."
